  1000 119
 100.
   4120.0   -5.7638   -6.0714   -6.3252  -14.5003
   4140.0   -5.6178   -5.9727   -6.3231  -14.5400
   4160.0   -5.5244   -5.8959   -6.3209  -14.5796
   4180.0   -5.4927   -5.8422   -6.3186  -14.6193
   4200.0   -5.5125   -5.8130   -6.3163  -14.6591
   4220.0   -5.5590   -5.8082   -6.3141  -14.6988
   4240.0   -5.6150   -5.8244   -6.3120  -14.7384
   4260.0   -5.6735   -5.8567   -6.3100  -14.7780
   4280.0   -5.7315   -5.9004   -6.3080  -14.8176
   4300.0   -5.7880   -5.9507   -6.3060  -14.8573
   4320.0   -5.8417   -6.0035   -6.3040  -14.8969
   4340.0   -5.8911   -6.0554   -6.3020  -14.9365
   4360.0   -5.9332   -6.1040   -6.3000  -14.9761
   4380.0   -5.9628   -6.1467   -6.2979  -15.0156
   4400.0   -5.9709   -6.1805   -6.2959  -15.0552
   4420.0   -5.9448   -6.2045   -6.2939  -15.0947
   4440.0   -5.8743   -6.2223   -6.2919  -15.1343
   4460.0   -5.7638   -6.2394   -6.2899  -15.1739
   4480.0   -5.6416   -6.2607   -6.2880  -15.2133
   4500.0   -5.5507   -6.2921   -6.2860  -15.2529
   4520.0   -5.5238   -6.3358   -6.2840  -15.2923
   4540.0   -5.5632   -6.3867   -6.2822  -15.3318
   4560.0   -5.6434   -6.4366   -6.2803  -15.3714
   4580.0   -5.7354   -6.4774   -6.2783  -15.4108
   4600.0   -5.8193   -6.5008   -6.2765  -15.4504
   4620.0   -5.8795   -6.5024   -6.2747  -15.4898
   4640.0   -5.8992   -6.4870   -6.2727  -15.5292
   4660.0   -5.8646   -6.4633   -6.2708  -15.5688
   4680.0   -5.7803   -6.4393   -6.2690  -15.6082
   4700.0   -5.6781   -6.4239   -6.2672  -15.6476
   4720.0   -5.5992   -6.4231   -6.2654  -15.6871
   4740.0   -5.5708   -6.4372   -6.2636  -15.7265
   4760.0   -5.5993   -6.4644   -6.2620  -15.7660
   4780.0   -5.6732   -6.5026   -6.2602  -15.8054
   4800.0   -5.7721   -6.5504   -6.2586  -15.8448
   4820.0   -5.8767   -6.6056   -6.2570  -15.8842
   4840.0   -5.9772   -6.6659   -6.2554  -15.9236
   4860.0   -6.0708   -6.7286   -6.2540  -15.9630
   4880.0   -6.1579   -6.7913   -6.2526  -16.0024
   4900.0   -6.2381   -6.8513   -6.2513  -16.0418
   4920.0   -6.3118   -6.9068   -6.2501  -16.0812
   4940.0   -6.3806   -6.9585   -6.2491  -16.1206
   4960.0   -6.4459   -7.0079   -6.2482  -16.1600
   4980.0   -6.5093   -7.0567   -6.2475  -16.1994
   5000.0   -6.5715   -7.1061   -6.2470  -16.2388
   5020.0   -6.6298   -7.1572   -6.2467  -16.2781
   5040.0   -6.6781   -7.2099   -6.2466  -16.3175
